geometry,buffered_geometry,longitude,latitude,ndvi,ndbi,ndwi,aerosol,label,index,place_id,licence,osm_type,osm_id,lat,lon,display_name,boundingbox,address.village,address.city,address.region,address.postcode,address.country,address.country_code,address.state,address.quarter,address.neighbourhood,address.town,address.amenity,address.road,address.building,address.aeroway,address.military,address.industrial
POINT (124.2217471046192 7.231262427438576),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.22174710461923,
                7.231262427438576
              ]
            }
          }
        }
      }
    }
  }
})",124.22174710461924,7.231262427438576,0.3034336801370032,-0.20205357131333648,-0.08688379625535629,131.99500624219723,0,0,265685201,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,861032397,7.232991900000001,124.22663519999999,"Cotabato City, Bangsamoro, 9605, Philippines","['7.2329919', '7.2357548', '124.2266352', '124.2287996']",,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,,,,,
POINT (124.2726251359551 7.228709494550404),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.27262513595505,
                7.228709494550404
              ]
            }
          }
        }
      }
    }
  }
})",124.27262513595505,7.228709494550404,0.3010722614397649,-0.17623082559253606,-0.10858553264408964,168.73830594184574,3,0,265991558,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,855244666,7.2295022,124.27212150000001,"Salimbao, Maguindanao, Bangsamoro, 9605, Philippines","['7.2291882', '7.2300942', '124.2709971', '124.272961']",Salimbao,,Bangsamoro,9605.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2141366267907 7.251897681732582),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.21413662679075,
                7.251897681732582
              ]
            }
          }
        }
      }
    }
  }
})",124.21413662679078,7.251897681732582,0.2859870387835823,-0.20100819581323714,-0.07118009472120987,129.93875,0,0,265357851,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,858398314,7.2481652034155575,124.21150011163523,"Kalanganan, Cotabato City, Bangsamoro, 9605, Philippines","['7.244951', '7.2489448', '124.2101115', '124.2158206']",Kalanganan,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,,,,,
POINT (124.2520637734284 7.184590430445046),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.25206377342843,
                7.184590430445046
              ]
            }
          }
        }
      }
    }
  }
})",124.25206377342845,7.184590430445047,0.2824159581532936,-0.16251729090945774,-0.10630981079693168,172.52070263488082,0,0,117604736,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,67588469,7.185070807789299,124.25000304578363,"Cotabato City East Diversion Road, Tamontaka 2, Cotabato City, Bangsamoro, 9601, Philippines","['7.1743615', '7.1895171', '124.2452128', '124.2518429']",Tamontaka 2,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,Cotabato City East Diversion Road,,,,
POINT (124.2353969093913 7.234921056099425),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.23539690939128,
                7.234921056099425
              ]
            }
          }
        }
      }
    }
  }
})",124.23539690939128,7.234921056099425,0.3036970225997027,-0.1811062562828628,-0.11153519625897196,129.7418952618454,0,0,230983021,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,648178108,7.2350814418741916,124.23465818730196,"Katuli, Maguindanao, Bangsamoro, 9605, Philippines","['7.2344072', '7.2394551', '124.2344862', '124.2366479']",Katuli,,Bangsamoro,9605.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2251163395205 7.171900591897804),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.22511633952048,
                7.171900591897804
              ]
            }
          }
        }
      }
    }
  }
})",124.2251163395205,7.171900591897804,0.3174067900378932,-0.18500999924594155,-0.1183689338603448,222.6416978776529,0,0,131216522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,129116219,7.174460040587514,124.2264390302517,"Awang, Maguindanao, Bangsamoro, 9601, Philippines","['7.1669564', '7.1797342', '124.22089', '124.2409135']",Awang,,Bangsamoro,9601.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2694736365011 7.187353294134679),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.26947363650113,
                7.187353294134679
              ]
            }
          }
        }
      }
    }
  }
})",124.26947363650112,7.187353294134679,0.31517922744955024,-0.18986179543065584,-0.10324275430815268,128.0,2,0,274123053,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,930086007,7.1916015,124.2706486,"Cotabato City, Bangsamoro, Philippines","['7.1916015', '7.192834', '124.2706486', '124.2718292']",,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
POINT (124.2124584143216 7.180189019153603),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.21245841432157,
                7.180189019153603
              ]
            }
          }
        }
      }
    }
  }
})",124.21245841432156,7.180189019153602,0.3031762208117769,-0.16574872295582646,-0.12553033292169302,219.20403022670018,0,0,131335433,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,129116226,7.180138973842785,124.21260770202684,"SPDA Village, Maguindanao, Bangsamoro, 9601, Philippines","['7.1796757', '7.1873917', '124.2124524', '124.2153499']",,,Bangsamoro,9601.0,Philippines,ph,Maguindanao,,SPDA Village,,,,,,,
POINT (124.2366349733406 7.179786001106342),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.23663497334057,
                7.179786001106342
              ]
            }
          }
        }
      }
    }
  }
})",124.23663497334057,7.1797860011063435,0.28302707627996965,-0.16622337338865767,-0.1056458290479844,193.75342465753425,0,0,260730843,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,826459636,7.1786704,124.2346736406016,"Pilot Provincial Science and Technology High School, Tamontaka 1, Cotabato City, Bangsamoro, 9601, Philippines","['7.1778814', '7.179492', '124.2340422', '124.2353015']",Tamontaka 1,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,Pilot Provincial Science and Technology High School,,,,,
POINT (124.2233129901546 7.249844185676701),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.22331299015464,
                7.249844185676701
              ]
            }
          }
        }
      }
    }
  }
})",124.22331299015465,7.249844185676701,0.3499473902217129,-0.2218337099886584,-0.1126670955291123,108.91298865069356,3,0,259269020,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,816418005,7.24778245,124.22545470917083,"house, Lugay - Lugay Bridge, Bagua II, Cotabato City, Bangsamoro, 9605, Philippines","['7.2477533', '7.247813', '124.2254308', '124.2254773']",Bagua II,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,Lugay - Lugay Bridge,house,,,
POINT (124.2054722960106 7.192551260118375),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.20547229601058,
                7.192551260118375
              ]
            }
          }
        }
      }
    }
  }
})",124.20547229601057,7.192551260118375,0.25074676653450395,-0.16076708741881962,-0.0809455575148858,167.70744010088276,0,0,265070227,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,856662587,7.195371000000001,124.20412209999999,"Kalanganan Ⅱ, Bubong, Cotabato City, Bangsamoro, 9601, Philippines","['7.195371', '7.1979993', '124.2041221', '124.2047351']",Bubong,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,Kalanganan Ⅱ,,,,,,,,
POINT (124.3018544164282 7.210851237540238),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.3018544164282,
                7.210851237540238
              ]
            }
          }
        }
      }
    }
  }
})",124.3018544164282,7.210851237540236,0.25724837297879904,-0.188258314108323,-0.04601905023193228,150.92597239648683,2,0,463713,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,198529966,7.2796468999999995,124.3038532,"Sultan Kudarat, Maguindanao, Bangsamoro, Philippines","['7.2396469', '7.3196469', '124.2638532', '124.3438532']",,,Bangsamoro,,Philippines,ph,Maguindanao,,,Sultan Kudarat,,,,,,
POINT (124.2167892489216 7.218121274144008),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.21678924892161,
                7.218121274144008
              ]
            }
          }
        }
      }
    }
  }
})",124.21678924892159,7.218121274144008,0.3174909627159011,-0.21319466087123792,-0.08900858682032484,132.4358655043587,0,0,140408608,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,166903188,7.2191592,124.2216423,"Usman Subdivision, Bagua II, Cotabato City, Bangsamoro, 9601, Philippines","['7.2133077', '7.2191858', '124.2216423', '124.2335674']",Bagua II,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,Usman Subdivision,,,,,,,
POINT (124.1949591712319 7.241261809430815),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.1949591712319,
                7.241261809430815
              ]
            }
          }
        }
      }
    }
  }
})",124.1949591712319,7.2412618094308145,0.1408004226506022,-0.12655989519900407,0.000155588430049469,149.06633291614514,1,0,248320142,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,750288741,7.242023743366951,124.192807409367,"Cotabato City, Bangsamoro, Philippines","['7.2234094', '7.2426321', '124.1859565', '124.1930408']",,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
